1,"在一正方形花池的4周栽了44棵柳树,每两棵柳树之间的间隔是20米,这个正方形的周长是多少米?",880
2,"镇海雅乐学校二年级的小朋友到一条小路的一边植树.小朋友们每隔2米种一棵树(马路两头都种了树),最后发现一共种了11棵,这条小路长多少米.",20
3,"工人叔叔在公路的一侧从头到尾每隔80米立一根电线杆,刚好立了9根.你知道这段公路长多少米?",640
4,"大庆路上每隔40米就有一盏路灯,吴婷从某一盏路灯开始沿大庆路出发,她走了360米以后停在一盏路灯下,她停在第多少盏路灯下.",10
5,"马路的一边原来每隔14米装一支木电杆,共装了56支,现在换成水泥电杆,每隔35米装一根即可,只装多少根就行.",23
6,"有58辆彩车排成一列,每辆彩车长4米,彩车之间相隔5米,这列彩车队共长多少米?",517
7,"学校举行动手能力大赛,其中有一项给绳子打结的比赛,在一条长20米的绳子上,每隔2米打一个结,两端不打结,一共应打多少个结.",9
8,"一条马路长120米,从一头开始种树苗,每隔8米栽一棵,一共栽多少棵树?",16
9,"在一个周长是42米的圆形花园周围,每隔2米放一盆花,一共可放多少盆花?",21
10,"运动会上4年(2)班48名运动员出场时,排成4列纵队,前后相邻两人间隔为1米,每列队伍长多少米.",11
11,"同学们沿笔直的操场一侧插彩旗,每隔4米插一面,一共插了26面,从第1面彩旗到最后一面的距离有多少米.",100
12,"在圆形操场的4周每隔3米插上彩旗,共插上80面,这个圆形操场的周长=多少米.",240
13,"在一段公路上,从起点到终点每隔5千米设一块指示牌.这段路上共有6块指示牌.这段路总长多少千米?",25
14,"有一些同学站成一行,间隔2米.王强前面有4人,后面有5人,这条队伍长多少.",18
15,"两座楼房之间相隔60米,每隔3米栽一棵玉兰花(栽一排,两端都不栽),共栽了多少棵.",19
16,"一个圆形水池周围每隔2米栽一棵杨树,共栽了40棵,水池的周长=多少米.",80
17,"篮球场长28米,宽16米,每隔2米摆一盆花(4个角都要摆).一共要摆多少盆花?",44
18,"在20米的校园小道一边种柳树,每隔4米种一棵,两端都种,一共要种几棵树?",6
19,"同学们到河的一边种树,河岸长64米,每隔4米种一棵树,两端都不种,共需要多少棵树?",15
20,"40位小朋友站成人数相等的两列做操,每相邻两位小朋友相隔2米,做操的队伍长多少米.",38
21,"在一个环形跑道上每隔4米插上一面红旗,共插了100面,这个跑道的一周有多少米?",400
22,"一个圆形池塘,它的周长是600米,每隔5米栽种一棵柳树,需要树苗多少株?",120
23,"一辆电车从起点到终点一共要行36千米,如果每隔3千米停靠站一次,那么从起点到终点,一共要停靠多少次.",12
24,"在一条公路的一侧插红旗.每隔5米插一面,且两端都不插,一共需要红旗100面,这条路全长多少米?",505
25,"一次检阅,接受检阅的一列彩车车队共30辆,每辆车长4米,前后两辆车相隔5米.如果车队每秒行驶2米,那么这列车队要通过535米长的检阅场地,需要多少时间?",400
26,"一条马路的一边从头到尾共种了10棵树,每两棵树之间相隔8米,这条马路长多少米?",72
27,"在400米的环形跑道4周每隔5米插一面彩旗,需要多少面彩旗?",80
28,"节日里,要在240米长的城楼上插上彩旗,每隔5米插一面(两端都要插),一共要插多少面?",49
29,"沿着一个周长是800米的鱼塘的一周,每隔20米栽一棵柳树,一共栽多少棵柳树.",40
30,"10位小朋友站成一列做操,每相邻两位小朋友相隔2米,做操的队伍长多少米.",18
31,"在一条长120米的隧道一侧,从头到尾共安装了16盏节能灯(两头都安装),平均每隔多少米安装一盏灯?",8
32,"在路的一侧从头至尾栽树,每隔9米栽一棵,共栽了100棵,这条路有多长?",891
33,"在环形湖路上每隔10米放置1个垃圾桶,共放了30个.环湖长多少米?",300
34,"在40米长的人行道一侧栽树,每隔5米栽一棵,两头都栽,一共可以栽多少棵树?",9
35,"在相距200米的两个凉亭之间栽树,每隔25米栽一棵,能栽几棵树?",7
36,"4(1)班学生在全长100米的跑道上每隔10米摆一盆花(两端要摆),一共需要多少盆花.",11
37,"元旦即将来临,学校准备在教学大楼的顶部前沿从头到尾每隔5米插上一面彩旗,测得大楼的顶部前沿长50米.学校需要买多少面彩旗?",11
38,"一条路上每隔10米有一根电线杆,连两端一共有24根,这条路有多少米长.",230
39,"甲每小时行11千米,乙每小时行13千米,甲从南庄向南行,同时乙从北庄向北行.经过3小时后,两人相隔80千米.南北两庄相距多少千米?",8
40,"一个圆形水池周长为180米,若沿着水池周围种上柳树,每隔6米栽一棵,一共栽几棵?",30
41,"学校有一条长60米的小道,计划在道路一侧种树.每隔3米栽一棵,如果两端都各栽一棵树,那么共需栽多少棵树苗.",21
42,"校门口两侧种树苗,原打算两侧都种7棵,每隔4米种一棵,实际两侧都种了9棵,每两棵树间的距离=?",3
43,"园林工人沿公路一侧植树,每隔6米种一棵,一共种100棵,从第l棵到最后一棵的距离=多少米.",594
44,"在一根绳子上每隔2米挂一个灯笼起点和终点都不挂,一共挂了12个灯笼,这根绳子长多少米?",26
45,"运动会长跑比赛,8人站在14米长的白线上,如果每两人之间的距离相等,请问两人之间的间隔=多少米?",2
46,"6个同学排成一排做操,每两个同学之间相隔2米,队伍一共长多少米.",10
47,"有一条长1600米的公路,在公路一侧从头到尾每隔20米安装一盏路灯,一共要准备多少盏路灯?",81
48,"池塘的4周栽了一圈树,每两棵树相隔4米,甲、乙两人同时从同一棵树出发,反向而行,相遇时甲走了46米,乙走了54米,则这圈树共有多少棵.",25
49,"在一条公路一边从头至尾每隔6米架设一根电线杆,共用51根.这条公路全长多少米?",300
50,"在一次检阅中,接受检阅的一列彩车车队共30辆,每辆车长4米,前后每辆车相隔5米.这列车队共排列多长?",265
51,"在一个圆形水池的4周种树,每隔3米种一棵,一共种了20棵,这个水池的周长=多少米.",60
52,"在学校门口一条长180米的林荫路的一侧栽一行树,起点和终点都栽.如果每两棵树之间相隔3米,至少需要多少棵树苗?",61
53,"在学校林荫道一侧插彩旗,每隔5米插一面,从一端到另一端一共插了8面,这条林荫道长多少米?",35
54,"一个圆形池塘,它的周长是150米,每隔3米栽种一棵树.共需树苗多少株.",50
55,"华华过生日,买了一个周长为48厘米的圆形蛋糕,在它的4周每隔4厘米插上一根小蜡烛.共插了多少根蜡烛.",12
56,"在马路一侧,从头到尾每隔7米种一棵树,一共种了20棵树,这条马路有多长?",133
57,"崂山举行登山大赛,组委会在长达845米的山路中,每隔65米设置一个服务站(起点和终点不设).共设多少个服务站?",12
58,"一条路长3000米,在它的一边栽树(两头都栽),每隔50米栽一棵,共栽多少棵?",61
59,"在45米长的跑道上,每隔5米插一面红旗,从头到尾共插了多少面红旗.",10
60,"公交车站起点站每隔5分钟开出一辆汽车,当开出第9辆车时,一共经过了多少分钟.",40
61,"从运动场一端到另一端全长96米,从一端到另一端每隔4米插一面小红旗,一共要插多少面小红旗.",25
62,"校运会期间,在周长400米的环形跑道上,每隔8米插一面红旗,然后在相邻两面红旗之间每隔2米插一面黄旗,则共插黄旗多少面.",150
63,"在一条路的一边每隔40米有一棵树,首尾都栽共有121棵树.在同样长的公路上准备栽51棵树,每相邻两棵树的距离=?",96
64,"公园里有一条长120米的石子路,计划在路的一边每隔6米栽一棵树(两端都要栽),共需多少棵树.",21
65,"在一条长48米的马路一旁每隔6米栽一棵杨树,两头都栽,可以栽多少棵.",9
66,"9个小朋友站成一圈做游戏,每两人之间相隔2米,你知道这一圈共多少米?",18
67,"在一段公路的一边种树,先在起点种一棵,以后每隔3米种一棵,一共种了234棵.这段公路长多少米?",699
68,"两棵大树相距20米,要在这两棵大树之间每隔2米栽一棵月季花,一共要载多少棵月季花.",9
69,"一条长100米的道路一旁每隔4米插一面小旗,一共要插多少面小旗.",26
70,"城关小学在一条大路的一边从头至尾栽树28棵,每隔6米栽一棵,这条路长多少米.",162
71,重阳节市体委组织登山比赛.在长达845米的山路中.每隔65米设一个服务站(起点和终点不设).共设多少个服务站?,12
72,"两座楼之间相距48米,每隔6米栽一棵雪松,两座楼房之间一共能栽多少棵?",7
73,"一个正方形鱼池,在它的周围每隔6米插一根柱子,一共插了10根,这个鱼池的周长=多少米.",60
74,"人民路两旁从头到尾各安装了51盏灯,每相邻两盏间隔10米,这条路全长多少米.",500
75,"一个圆形跑道长300米,沿道路每隔6米栽一棵树,跑道周围共栽了多少棵树.",50
76,"一条公路长1800米,从起点到终点,每隔30米安装一根电线杆,共需要安装电线杆多少根?",61
77,"在一条公路的两侧种树,每隔10米种一棵,公路一侧一共种了25棵树(头尾都种).这条公路长多少米?",240
78,"一条路长200米,在路的一旁从头至尾每隔5米植一棵树,一共要植多少棵?",41
79,"胜利街的一边有20盏路灯(两头不装),每两盏灯之间相隔10米.胜利街全长=多少米?",210
80,"在道路的一侧植树,每隔5米植一棵,从起点到终点共植10棵,这条路有多少米.",45
81,"小新过生日,买了一个正方形蛋糕,周长是48厘米,在蛋糕的边上每隔4厘米插一根蜡烛,共需多少根蜡烛.",12
82,"一个圆形花圃周长36米,每隔3米放一盆花,一共放了多少盆花?",12
83,"在相距100米的两楼之间栽上桂花树,每隔5米栽一棵,一共要栽多少棵.",19
84,"节日里,要在120米长的城楼上插彩旗,每隔5米插一面.两头都要插,一共要插多少面.",25
85,"同学们在全长120米的小路一边植树,每隔4米栽一棵(两端都要栽).一共要多少棵树?",31
86,"小明家门口到公路边有一条长60米,小明要在小路一旁每隔3米栽一棵树,计划家门口不栽,一共要栽多少棵树?",20
87,"为庆祝7•一,4(一)班同学准备把教室装扮一下.他们要在教室的两边每隔1米挂一个灯笼(两端也要挂),班长量出教室长8米.他们共需买几个灯笼?",9
88,"一个圆形养鱼池的周长是500米,在4周每隔5米栽一棵柳树,共需栽柳树多少棵.",100
89,"在一块直径为40米的圆形操场周围栽树,每隔6.28米栽一棵,一共可栽多少棵?",20
90,"在一个周长900米的湖边栽树,每隔9米载一棵,可栽树多少棵?",100
91,"一个游泳池的周长为300米,沿池边每隔10米放一把椅子,一共可以放多少把椅子.",30
92,"在学校的前面有一条公路,在一旁每隔2米植一棵树,从起点到终点一共植了22棵树,这条公路长多少米?",42
93,"某公园准备在路的一边每隔8米,栽一颗银杏树,栽了29棵,你知道这条路有多少米.",224
94,"从学校校门到教学楼的校道长42米,计划在两旁从起点每隔2米摆一盆花,一共要准备多少盆花.",44
95,"一条大堤长1200米,从头到尾每隔4米栽一棵垂柳,可栽多少棵垂柳?",301
96,"小巧用8颗围棋子放在桌子上排成一行,每两颗围棋子之间都相隔5厘米,从第一颗围棋子到最后一颗之间一共相隔多少厘米.",35
97,"步行街上张灯结彩,从这一头到那一头每隔4米挂着一个红灯笼.步行街全长有600米,一共挂了多少个灯笼?",151
98,"同学们在长100米的小路一边植树,每隔5米栽一棵(两端都要栽),一共需要多少棵树苗.",21
99,"在一条长40米的马路的一边,从头到尾每隔5米种一棵树,一共可以种多少棵树.",9
100,"一条路长100米,在这条路的一旁从头到尾每隔5米插一面彩旗,一共要插多少面彩旗?",21
101,"在一条马路的一侧每隔4米栽一棵树,一共用了86棵树苗,那么这条公路共有多少米.",340
102,"某校的两幢教学楼相距144米,在它们之间每隔12米种一棵松树.共可栽松树多少棵?",11
103,"在一段公路的一旁共种95棵树,两头都种,每两棵树之间相隔5米,这段公路长多少米.",470
104,"有一个圆形花坛,一周120米,每隔6米种一棵紫丁香,每两棵紫丁香中间种一棵月季花,紫丁香和月季花各有多少棵?",20
105,"教室的走廊长18米,如果沿一侧每隔3米放一盆花(两端也要放),需要多少盆花?",7
106,"沿着一个圆广场的一周,每隔10米安装一盏路灯,一共需要32盏,这个圆形广场的周长=多少米?",320
107,"前段时间,南方发生雪灾,高速公路被堵,车辆堵塞.5辆8米长的卡车和10辆2.5米长的轿车排成了一字形,它们每两辆车之间相隔12米,这队车队有多长?",233
108,"李叔叔在一块正方形菜地的4周围篱笆,每隔3米打一根木桩,一共打了20根木桩,这个正方形的边长=多少米?",15
109,"10只兔子排队做操,每两只兔子隔2米,兔子队伍多少米?",18
110,"学校北墙前要栽月季花,全长300米,每隔5米种一株,两头不能种花.共能栽多少株月季花?",59
111,"有一条长800米的公路,在公路的一侧从头到尾每隔20米栽一棵杨树,需多少棵杨树苗.",41
112,"一个周长100米的圆形池塘,每隔5米载一棵柳树,需要多少棵柳树苗才能载完.",20
113,"有一条公路长900米,在公路的一侧从头到尾每隔10米栽一根电线杆,可栽多少根电线杆?",91
114,"在一条长80米的小路一侧,从头到尾每隔8米栽一棵树,一共可以栽多少棵树.",11
115,"学校在一条44米长的走廊里,每隔4米放一盆花,如果两端都放花,要放多少盆花?",12
116,"圆形溜冰场的一周全长200米.如果沿着这一圈每隔10米安装一盏灯,一共需要安装多少盏灯.",20
117,"同学们站成一队做操,从第一个到最后一个学生是36米,每两个学生都间隔2米,一共有多少名学生?",19
118,"16名同学排成一队做操,每两人之间相隔2米.第一名同学与最后一名同学之间相距多少米?",30
119,"在一个长125米环形的花园4周种树,每隔5米种一棵,一共要多少棵树.",25
120,"有30分米长的木棍,现要在木棍上划线.先每隔2分米划一条线,再每隔3分米划一条线,最后按划线处锯开木棍,共能锯成多少段?",20
121,"一个圆形水池,直径400米,沿池边隔4米栽一棵树,一共能栽多少棵树.",314
122,"两座楼房之间相距40米,每隔4米栽一棵雪松,一直行共能栽多少棵?(树不能直接贴着楼房栽)",9
123,"一个圆形的花圃,绕一圈是180米.如果沿着花圃周围每隔6米种一棵柳树,每两棵柳树之间种一棵杨树,可种多少棵杨树.",30
124,"圆形的操场的一周全长是1800米.如果沿着这一圈每隔12米安装一盏灯,一共需要装几盏灯?",150
125,"在两幢楼中间每隔3米种1棵树,共种了20棵,这两幢楼之间距离=?",63
126,"一段公路上,每隔40米有一根水泥电线杆,共有121根,后来改用水泥电线杆51根,这时两根水泥电线杆的距离=多少米.",96
127,"一个长方形的池塘长100米,宽40米,在池边每隔2米种一棵树,一共需要种多少棵树.",140
128,"在一条长60米的公路上,每隔6米种一棵杨树(两端都种).如果只种一侧,需要多少棵树苗.",11
129,"春节期间,学校在校内中心路一边两端的路灯间,每隔5米挂一个灯笼,一共挂了25个.学校中心路长多少米?",130
130,"学校有一个圆形花圃周长36米,如果每隔3米放一盆,一共需要放多少盆花.",12
131,"同学们在长200米的小路一边植树,每隔4米载一棵(两端都要栽),一共需要多少棵树苗.",51
132,"圆湖周长1080米,在湖边每隔12米种植柳树一株,再在两株柳树之间等距离种植3棵桃树,这样可种柳树和桃树共多少棵?",360
133,"公路的一旁每隔40米有木电杆一根(两端都有),共121根,现改为水泥电杆51根(包括两端),那么两根相邻水泥电杆之间的距离=.",96
134,"6一儿童节,学校准备在长50米的教学大楼的顶部前沿从头到尾每隔5米插上一面彩旗,需要买多少面彩旗.",11
135,"园林工人在公路的一边每隔6米种一棵树,一共种了201棵.从第一棵到最后一棵的距离=多少米.",1200
136,"同学们到河边种树,河岸长56米,每隔4米种一棵树,两端都要种,共需要多少棵树?",15
137,"甲每小时行9千米,乙每小时行7千米,甲从南庄向南行,同时乙从北庄向北行.经过3小时后,两人相隔60千米.南北两庄相距多少千米?",12
138,"有一段长80米的街道一旁安装路灯,街道的两端都要安装,中间每隔8米安装一盏,这段街道一旁要安装多少盏路灯.",11
139,"20位小朋友站成一排做操,每相邻的两个小朋友相隔2米,做操的队伍长多少米?",38
140,"某地的水库4周有长为8080米的防水堤,堤上每隔8米栽一棵树,然后在相邻的两棵树之间栽一棵柳树,应该准备两种树各多少棵?",1010
141,"在每年创建绿色社区的进程中,都会举行一个大型的花车巡游活动.一列彩车由25辆车组成,每辆车长8米,前后两车相隔10米,这列彩车车队共长多少米?",440
142,"林荫道的一侧两端共栽了8棵树,相邻两棵树间隔5米,林荫道长多少米.",35
143,"某校要在100米长的校道旁种21棵棕树(两端必须种一棵),每两棵棕树的间隔应=多少米.",5
144,"一个圆形花坛的周长是30米,在它的边上每隔3米摆一盆花,一共需要多少盆花.",10
145,"同学们沿小路一侧植树(两端都种),每隔8米种一棵,一共种了40棵.这条小路有多少米?",312
146,"同学们要在长150米的路的一边种一排树,如果每隔5米种一棵树,那么一共要种多少棵树?",31
147,"在36米长的公路两旁栽树,每隔2米栽一棵,共需多少棵树.",38
148,"一条路的一边从头到尾共种了36棵树,每两棵树间隔5.6米,这条路长约多少米?(得数保留整数)",196
149,"小明看到河堤上有一排柳树,每隔4米一棵,他从身边的一棵走到第20棵树下,他共走了多少米.",76
150,"沿一个长方形操场4周种树,每隔4米种一棵,一共种了30棵.这个操场的周长=多少米.",120
151,"如果相邻两个同学相隔2米排成长18米一排的队伍做操,那么一共有多少个同学.",10
152,"一个圆形花坛,周长60米,每隔4米摆一盆花,那么摆满这个花坛一共要多少盆花.",15
153,"给一个直径8米的圆形喷水池围上栏杆,栏杆每隔1.57米做1个立柱.这个喷水池需要几个立柱?",16
154,"在小路的一旁从头到尾种了31棵树,每隔2米种一棵,这条小路全长=多少米.",60
155,"为了美化城市环境,园林部门在一条小路的一边从头到尾共种了25棵银杏树,每相邻两棵银杏树间隔8.5米,这条路长多少米?",204
156,"在一条长1000米的小河一边绿化植树(两端都种),每隔20米种一棵柳树,一共需要多少棵柳树.",51
157,"园林工人沿公路一侧栽树,每隔4米栽一棵,一共栽了16棵.从第一棵到最后一棵的距离=多少米.",60
158,"圆形滑冰场的一周全长为300米,如果每隔15米安装一盏路灯,一共需要按几盏?",20
159,"学校运动场的跑道一侧长400米,从头到尾每隔10米栽一棵树,一共栽了多少棵树.",41
160,"一个圆形的花园周长是150米,沿花园的外圈每隔10米栽一棵树.一共可以栽多少棵.",15
161,"一个圆形花坛的直径是10米,在花坛的周围摆上花盆,每隔1.57米放一盆,一共可以放多少盆?",20
162,"在一条路的一侧从头到尾种树,每隔15米种一棵树,共种41棵,这条路长多少米?",600
163,"在一个圆形花坛边上每隔2米摆一盆月季花,一共摆了35盆.这个花坛的周长=多少米.",70
164,"绿化组原计划在马路的一侧每隔9米种一棵树,连两头在内共能种81棵树.今改变计划,结果用等距离种树121棵.求现在两树之间的棵距.",6
165,"在一段100米的街道两旁安装路灯,每隔10米安装一盏(街道的两头都要安装),这段街道一共要安装多少盏路灯?",22
166,"一条道旁,从头到尾每隔5米种一棵树,共种101棵,这条小道有多长?",500
167,"在路的一侧插彩旗,每隔5米插一面,从起点到终点共插了10面.这条道路有多长?",45
168,"一条走廊长48米,每隔3米放一盆花,走廊的两端不放,一共要放多少盆花?",15
169,"校门口有一条路长50米,路的两边从头到尾都种上树,每隔2米种一棵,一共要种多少棵?",52
170,"公园里有个圆形花坛,周长180米.在花坛的4周,每隔4米种1棵冬青树,一共可以种多少棵.",45
171,"学校有一条60米的长廊,计划每隔3米放一盆花,如果两端不放,能放几盆花?",19
172,"圆湖周长108米,在湖边每隔12米种植一棵柳树,再在两棵柳树之问等距离地种3棵桃树,这样可种柳树和桃树共多少棵.",36
173,"在一条公路的一边,每隔4米栽一棵树,一共栽了200棵树,这条路全长有多少米?",796
174,"在一个周长是480米的操场周围植树,每隔5米栽一棵,一共要栽多少棵树?",96
175,"三角形鱼塘的3条边分别长40米、60米、70米,如果每隔10米栽一棵树,共栽树多少棵.",17
176,"一条走廊长24米,每隔3米放一盆花,走廊两端都要放.一共要放多少盆花?",9
177,"在笔直的跑道一边插着46面彩旗,间隔为2米.现在要改为插31面彩旗,两端彩旗位置不变,这时间隔=多少米?",3
178,"在一条长500米的公路一侧架设电线杆,每隔50米架设一根,若公路两端都不架设,共需电线杆多少根.",9
179,"在一段长650米的马路上铺设路灯,每隔50米铺设一盏,一共需要多少盏路灯?",14
180,"在公路的一侧,每隔2米插一面彩旗(两端都插),共插了50面,这条公路长多少米.",98
181,在校门口一条120米长的小路一旁每隔3米插一面彩旗(两端要插).一共要插多少面彩旗.,41
182,"一条路长180米,在它的一边从头到尾都种上梧桐树,每隔3米种一棵,一共要种多少棵?",61
183,从学校到少年宫的这段公路上，一共有37根电线杆，原来每两根电线杆之间相距50米，现在要改成每两根之间相距60米，除两端两根不需要移动外，中途还有多少根不比移动？,5
184,有一块长方形的地，它的面积是10公顷，长是400米，从这块地的一个角起，每隔5米植一棵白杨，在它的周围共植白杨多少棵？,260
185,在学校的走廊两侧，每隔4米放一盆菊花，从起点到终点一共放了18盆.这条走廊长多少米？,32
186,为了改善某居民小区的环境，需要在连接前后两栋楼间的道路两旁等距离地栽树.相邻两棵树之间的距离是3米，一共栽了32棵树，则这条道路有多长？,45
187,一座大桥的两边共有64根电线杆，每两根电线杆之间有一个广告牌，一共有多少个广告牌？,62
188,从一条林荫道的一端到另一端共栽了28棵树，每相邻的两棵树之间相隔4米，这条林荫道长多少米？,108
189,同学们沿笔直的操场一侧插彩旗，每隔4米插一面，一共插了26面，从第1面彩旗到最后一面的距离有多少米.,100
190,从一站到2站全长3600米，在1站和2站之间按电线每相邻2根电杆的距离是120米问一共要多少根电杆？,31
191,在学校门前小路的两边，每隔5米放一盆菊花(两端都放)，从起点到终点一共放了20盆.这条小路长多少米？,45
192,林荫道的一侧两端共栽了11棵树，相邻两棵树间隔均为5米，林荫道长多少米.,50
193,在一条跑道两边插彩旗，每隔5米插一面，共插了20面，这条跑道长多少米.,45
194,一块正方形地，沿四周每隔8米种一棵树，一共种了100棵，已知这块地里种的玉米共收28吨，这块地平均每公顷收玉米多少吨？,7
195,供电局要将121根木电线杆换成水泥电线杆(都含两端)，原来每两根木电线杆相距40米，现在每两根水泥电线杆相距80米，需要水泥电线杆多少根？,61
196,在一架长150米的桥的两侧安装路灯，每隔10米装1盏，两端都装，一共需要多少盏灯？,32
197,在一条长96米的道路的一旁摆花，每两盆花之间相距2米，共摆多少盆花？,49
198,一条路长150米，在路的一侧从头到尾每隔10米栽一棵树，一共要栽多少棵.,16
199,在一个周长为120米的圆形鱼池边上每隔6米栽一棵柳树，一共可以栽多少棵柳树.,20
200,27人排成3队，两人之间距离是2米，每条队伍长多少米？,16
201,两幢楼中间有一条长21米的小路，在小路的一边每隔3米载一棵树，要载多少棵树.,6
202,两栋楼前后相隔24m，中间有一条水泥路，现在要在这条路的两边种树，每隔3m种一棵(两端都不平行)，一共要种多少棵树？,14
203,小区建了一个圆形绿化带，周围每隔4.71米种一棵树，共种了24棵，则这个绿化带的面积是多少？,1017.36
204,为了美化环境，同学们沿长30米的走廊每隔3米放一盆花(两端都要放)，需要多少盆花？,11
205,半径为4米的圆形花坛边上每隔一定距离摆一盆花，一共摆了40盆花，每相邻两盆花之间的距离为多少米,0.628
206,教学楼的走廊长10米，在走廊一侧放6盆花，至少有两盆花之间的距离小于2米.两盆花之间的距离应为多少米？,1(2/3)
207,相邻两根电线杆之间的距离是45米，从少年宫起到育英小学门口有36根电线杆，再往前585米是书店，求从少年宫到书店一共有多少根电线杆.,49
208,园林工人在长120米的公路两侧每隔6米栽一棵树(首尾都栽)，现在改成每隔4米栽一棵树，那么不用移栽的树有多少棵？,22
209,在一条长200米的公路两旁植树，每隔4米种一棵，一共需植多少棵树.,102
